              sh-3635  [006] d....   934.486265: funcgraph_exit:         0.334 us   |                  }
              sh-3635  [006] d....   934.486265: funcgraph_entry:                   |                  psi_group_change() {
              sh-3635  [006] d....   934.486265: funcgraph_entry:        0.083 us   |                    record_times();
              sh-3635  [006] d....   934.486266: funcgraph_exit:         0.333 us   |                  }
              sh-3635  [006] d....   934.486266: funcgraph_entry:                   |                  psi_group_change() {
              sh-3635  [006] d....   934.486266: funcgraph_entry:        0.083 us   |                    record_times();
              sh-3635  [006] d....   934.486266: funcgraph_exit:         0.291 us   |                  }
              sh-3635  [006] d....   934.486266: funcgraph_entry:                   |                  psi_group_change() {
              sh-3635  [006] d....   934.486266: funcgraph_entry:        0.084 us   |                    record_times();
              sh-3635  [006] d....   934.486266: funcgraph_exit:         0.333 us   |                  }
              sh-3635  [006] d....   934.486266: funcgraph_entry:                   |                  psi_group_change() {
              sh-3635  [006] d....   934.486266: funcgraph_entry:        0.083 us   |                    record_times();
              sh-3635  [006] d....   934.486267: funcgraph_exit:         0.250 us   |                  }
              sh-3635  [006] d....   934.486267: funcgraph_exit:         3.250 us   |                }
              sh-3635  [006] d....   934.486267: funcgraph_entry:                   |                fpsimd_thread_switch() {
              sh-3635  [006] d....   934.486267: funcgraph_entry:        0.083 us   |                  __get_cpu_fpsimd_context();
              sh-3635  [006] d....   934.486267: funcgraph_entry:        0.125 us   |                  fpsimd_save();
              sh-3635  [006] d....   934.486268: funcgraph_entry:        0.083 us   |                  __put_cpu_fpsimd_context();
              sh-3635  [006] d....   934.486268: funcgraph_exit:         0.625 us   |                }
              sh-3635  [006] d....   934.486268: funcgraph_entry:        0.083 us   |                tls_preserve_current_state();
              sh-3635  [006] d....   934.486268: funcgraph_entry:        0.125 us   |                hw_breakpoint_thread_switch();
              sh-3635  [006] d....   934.486268: funcgraph_entry:                   |                erratum_1418040_thread_switch() {
              sh-3635  [006] d....   934.486268: funcgraph_entry:                   |                  this_cpu_has_cap() {
              sh-3635  [006] d....   934.486268: funcgraph_entry:        0.083 us   |                    is_affected_midr_range_list();
              sh-3635  [006] d....   934.486269: funcgraph_exit:         0.292 us   |                  }
              sh-3635  [006] d....   934.486269: funcgraph_exit:         0.500 us   |                }
              sh-3635  [006] d....   934.486269: funcgraph_entry:        0.083 us   |                mte_thread_switch();
              sh-3635  [006] d....   934.498519: funcgraph_entry:                   |                finish_task_switch.isra.0() {
              sh-3635  [006] d....   934.498525: funcgraph_entry:        0.083 us   |                  irq_enter_rcu();
              sh-3635  [006] d.h..   934.498526: funcgraph_entry:                   |                  do_interrupt_handler() {
              sh-3635  [006] d.h..   934.498526: funcgraph_entry:                   |                    gic_handle_irq() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:                   |                      generic_handle_domain_irq() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:        0.083 us   |                        __irq_resolve_mapping();
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:                   |                        handle_percpu_devid_irq() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:                   |                          ipi_handler() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:                   |                            __wake_up() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:                   |                              __wake_up_common_lock() {
              sh-3635  [006] d.h..   934.498530: funcgraph_entry:        0.125 us   |                                __wake_up_common();
              sh-3635  [006] d.h..   934.498530: funcgraph_exit:         0.291 us   |                              }
              sh-3635  [006] d.h..   934.498531: funcgraph_exit:         0.459 us   |                            }
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                            __wake_up() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                              __wake_up_common_lock() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                                __wake_up_common() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                                  pollwake() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                                    default_wake_function() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                                      try_to_wake_up() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:                   |                                        select_task_rq_fair() {
              sh-3635  [006] d.h..   934.498531: funcgraph_entry:        0.084 us   |                                          available_idle_cpu();
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:        0.083 us   |                                          available_idle_cpu();
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:        0.083 us   |                                          available_idle_cpu();
              sh-3635  [006] d.h..   934.498532: funcgraph_exit:         0.625 us   |                                        }
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                        ttwu_queue_wakelist() {
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                          __smp_call_single_queue() {
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                            send_call_function_single_ipi() {
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                              arch_send_call_function_single_ipi() {
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                                smp_cross_call() {
              sh-3635  [006] d.h..   934.498532: funcgraph_entry:                   |                                                  __ipi_send_mask() {
              sh-3635  [006] d.h..   934.498533: funcgraph_entry:      + 10.417 us  |                                                    gic_ipi_send_mask();
              sh-3635  [006] d.h..   934.498543: funcgraph_exit:       + 10.625 us  |                                                  }
              sh-3635  [006] d.h..   934.498543: funcgraph_exit:       + 10.792 us  |                                                }
              sh-3635  [006] d.h..   934.498543: funcgraph_exit:       + 11.000 us  |                                              }
              sh-3635  [006] d.h..   934.498543: funcgraph_exit:       + 11.166 us  |                                            }
              sh-3635  [006] d.h..   934.498543: funcgraph_exit:       + 11.334 us  |                                          }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 11.625 us  |                                        }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 12.542 us  |                                      }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 12.708 us  |                                    }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 12.916 us  |                                  }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 13.125 us  |                                }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 13.333 us  |                              }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 13.458 us  |                            }
              sh-3635  [006] d.h..   934.498544: funcgraph_exit:       + 14.333 us  |                          }
              sh-3635  [006] d.h..   934.498544: funcgraph_entry:        3.625 us   |                          gic_eoi_irq();
              sh-3635  [006] d.h..   934.498548: funcgraph_exit:       + 18.250 us  |                        }
              sh-3635  [006] d.h..   934.498548: funcgraph_exit:       + 18.583 us  |                      }
              sh-3635  [006] d.h..   934.498549: funcgraph_exit:       + 23.541 us  |                    }
              sh-3635  [006] d.h..   934.498549: funcgraph_exit:       + 23.750 us  |                  }
              sh-3635  [006] d.h..   934.498549: funcgraph_entry:                   |                  irq_exit_rcu() {
              sh-3635  [006] d....   934.498550: funcgraph_entry:        0.125 us   |                    idle_cpu();
              sh-3635  [006] d....   934.498550: funcgraph_exit:         0.291 us   |                  }
              sh-3635  [006] .....   934.498550: funcgraph_exit:       + 31.042 us  |                }
              sh-3635  [006] .....   934.498550: funcgraph_exit:       # 12308.375 us |              }
              sh-3635  [006] .....   934.498551: funcgraph_exit:       # 12308.958 us |            }
              sh-3635  [006] .....   934.498551: funcgraph_exit:       # 12309.459 us |          }
              sh-3635  [006] .....   934.498551: funcgraph_entry:                   |          d_lookup() {
              sh-3635  [006] .....   934.498551: funcgraph_entry:        0.250 us   |            __d_lookup();
              sh-3635  [006] .....   934.498552: funcgraph_exit:         0.541 us   |          }
              sh-3635  [006] .....   934.498552: funcgraph_entry:                   |          d_alloc_parallel() {
              sh-3635  [006] .....   934.498552: funcgraph_entry:                   |            d_alloc() {
              sh-3635  [006] .....   934.498552: funcgraph_entry:                   |              __d_alloc() {
              sh-3635  [006] .....   934.498552: funcgraph_entry:                   |                kmem_cache_alloc_lru() {
              sh-3635  [006] .....   934.498552: funcgraph_entry:                   |                  __cond_resched() {
              sh-3635  [006] .....   934.498552: funcgraph_entry:        0.083 us   |                    rcu_all_qs();
              sh-3635  [006] .....   934.498552: funcgraph_exit:         0.250 us   |                  }
              sh-3635  [006] .....   934.498553: funcgraph_entry:        0.083 us   |                  should_failslab();
              sh-3635  [006] .....   934.498553: funcgraph_entry:        0.208 us   |                  __get_obj_cgroup_from_memcg();
              sh-3635  [006] .....   934.498553: funcgraph_entry:        0.250 us   |                  memcg_list_lru_alloc();
              sh-3635  [006] .....   934.498554: funcgraph_entry:        0.125 us   |                  obj_cgroup_charge();
              sh-3635  [006] .....   934.498554: funcgraph_entry:        0.125 us   |                  mod_objcg_state();
              sh-3635  [006] .....   934.498554: funcgraph_exit:         2.083 us   |                }
              sh-3635  [006] .....   934.498554: funcgraph_entry:        0.167 us   |                d_set_d_op();
              sh-3635  [006] .....   934.498555: funcgraph_exit:         2.625 us   |              }
              sh-3635  [006] .....   934.498555: funcgraph_exit:         2.958 us   |            }
              sh-3635  [006] .....   934.498555: funcgraph_entry:        0.083 us   |            __d_lookup_rcu();
              sh-3635  [006] .....   934.498555: funcgraph_exit:         3.541 us   |          }
              sh-3635  [006] .....   934.498555: funcgraph_entry:        0.125 us   |          mode_strip_sgid();
              sh-3635  [006] .....   934.498555: funcgraph_entry:        0.125 us   |          current_umask();
              sh-3635  [006] .....   934.498556: funcgraph_entry:                   |          security_path_mknod() {
              sh-3635  [006] .....   934.498556: funcgraph_entry:        0.167 us   |            hook_path_mknod();
              sh-3635  [006] .....   934.498556: funcgraph_entry:        0.125 us   |            apparmor_path_mknod();
              sh-3635  [006] .....   934.498556: funcgraph_entry:                   |            tomoyo_path_mknod() {
              sh-3635  [006] .....   934.498557: funcgraph_entry:                   |              tomoyo_path_number_perm() {
              sh-3635  [006] .....   934.498557: funcgraph_entry:                   |                tomoyo_init_request_info() {
              sh-3635  [006] .....   934.498557: funcgraph_entry:        0.166 us   |                  tomoyo_domain();
              sh-3635  [006] .....   934.498557: funcgraph_exit:         0.334 us   |                }
              sh-3635  [006] .....   934.498557: funcgraph_exit:         0.542 us   |              }
              sh-3635  [006] .....   934.498557: funcgraph_exit:         0.792 us   |            }
              sh-3635  [006] .....   934.498557: funcgraph_entry:        0.084 us   |            bpf_lsm_path_mknod();
              sh-3635  [006] .....   934.498557: funcgraph_exit:         1.750 us   |          }
              sh-3635  [006] .....   934.498558: funcgraph_entry:                   |          from_kuid() {
              sh-3635  [006] .....   934.498558: funcgraph_entry:        0.125 us   |            map_id_up();
              sh-3635  [006] .....   934.498558: funcgraph_exit:         0.292 us   |          }
              sh-3635  [006] .....   934.498558: funcgraph_entry:                   |          from_kgid() {
              sh-3635  [006] .....   934.498558: funcgraph_entry:        0.083 us   |            map_id_up();
              sh-3635  [006] .....   934.498558: funcgraph_exit:         0.292 us   |          }
              sh-3635  [006] .....   934.498558: funcgraph_entry:                   |          inode_permission() {
              sh-3635  [006] .....   934.498558: funcgraph_entry:        0.125 us   |            generic_permission();
              sh-3635  [006] .....   934.498559: funcgraph_entry:                   |            security_inode_permission() {
              sh-3635  [006] .....   934.498559: funcgraph_entry:        0.084 us   |              bpf_lsm_inode_permission();
              sh-3635  [006] .....   934.498559: funcgraph_exit:         0.292 us   |            }
              sh-3635  [006] .....   934.498559: funcgraph_exit:         0.666 us   |          }
              sh-3635  [006] .....   934.498559: funcgraph_entry:                   |          security_inode_create() {
              sh-3635  [006] .....   934.498559: funcgraph_entry:        0.083 us   |            bpf_lsm_inode_create();
              sh-3635  [006] .....   934.498559: funcgraph_exit:         0.250 us   |          }
              sh-3635  [006] .....   934.498559: funcgraph_entry:                   |          v9fs_vfs_atomic_open_dotl() {
              sh-3635  [006] .....   934.498559: funcgraph_entry:                   |            v9fs_vfs_lookup() {
              sh-3635  [006] .....   934.498560: funcgraph_entry:        0.084 us   |              _p9_debug();
              sh-3635  [006] .....   934.498560: funcgraph_entry:                   |              v9fs_fid_lookup() {
              sh-3635  [006] .....   934.498560: funcgraph_entry:                   |                v9fs_fid_lookup_with_uid() {
              sh-3635  [006] .....   934.498560: funcgraph_entry:                   |                  v9fs_fid_find() {
              sh-3635  [006] .....   934.498560: funcgraph_entry:                   |                    from_kuid() {
              sh-3635  [006] .....   934.498560: funcgraph_entry:        0.083 us   |                      map_id_up();
              sh-3635  [006] .....   934.498560: funcgraph_exit:         0.250 us   |                    }
              sh-3635  [006] .....   934.498560: funcgraph_entry:        0.083 us   |                    _p9_debug();
              sh-3635  [006] .....   934.498561: funcgraph_exit:         0.875 us   |                  }
              sh-3635  [006] .....   934.498561: funcgraph_exit:         1.042 us   |                }
              sh-3635  [006] .....   934.498561: funcgraph_exit:         1.250 us   |              }
              sh-3635  [006] .....   934.498561: funcgraph_entry:                   |              p9_client_walk() {
              sh-3635  [006] .....   934.498561: funcgraph_entry:                   |                p9_fid_create() {
              sh-3635  [006] .....   934.498561: funcgraph_entry:        0.083 us   |                  _p9_debug();
              sh-3635  [006] .....   934.498562: funcgraph_entry:                   |                  kmalloc_trace() {
              sh-3635  [006] .....   934.498562: funcgraph_entry:                   |                    __kmem_cache_alloc_node() {
              sh-3635  [006] .....   934.498562: funcgraph_entry:                   |                      __cond_resched() {
              sh-3635  [006] .....   934.498562: funcgraph_entry:        0.084 us   |                        rcu_all_qs();
              sh-3635  [006] .....   934.498562: funcgraph_exit:         0.250 us   |                      }
              sh-3635  [006] .....   934.498562: funcgraph_entry:        0.084 us   |                      should_failslab();
              sh-3635  [006] .....   934.498562: funcgraph_exit:         0.666 us   |                    }
              sh-3635  [006] .....   934.498562: funcgraph_exit:         0.834 us   |                  }
              sh-3635  [006] .....   934.498563: funcgraph_exit:         1.375 us   |                }
              sh-3635  [006] .....   934.498563: funcgraph_entry:        0.125 us   |                _p9_debug();
              sh-3635  [006] .....   934.498563: funcgraph_entry:                   |                p9_client_rpc() {
              sh-3635  [006] .....   934.498563: funcgraph_entry:                   |                  p9_client_prepare_req() {
              sh-3635  [006] .....   934.498563: funcgraph_entry:        0.125 us   |                    _p9_debug();
              sh-3635  [006] .....   934.498563: funcgraph_entry:                   |                    p9_tag_alloc() {
              sh-3635  [006] .....   934.498563: funcgraph_entry:                   |                      kmem_cache_alloc() {
              sh-3635  [006] .....   934.498563: funcgraph_entry:                   |                        __cond_resched() {
              sh-3635  [006] .....   934.498564: funcgraph_entry:        0.084 us   |                          rcu_all_qs();
              sh-3635  [006] .....   934.498564: funcgraph_exit:         0.292 us   |                        }
              sh-3635  [006] .....   934.498564: funcgraph_entry:        0.083 us   |                        should_failslab();
              sh-3635  [006] .....   934.498564: funcgraph_exit:         0.916 us   |                      }
              sh-3635  [006] .....   934.498565: funcgraph_entry:        0.125 us   |                      p9_msg_buf_size();
              sh-3635  [006] .....   934.498565: funcgraph_entry:        0.166 us   |                      p9_msg_buf_size();
              sh-3635  [006] .....   934.498565: funcgraph_entry:                   |                      p9_fcall_init() {
              sh-3635  [006] .....   934.498565: funcgraph_entry:                   |                        __kmalloc() {
              sh-3635  [006] .....   934.498565: funcgraph_entry:        0.083 us   |                          kmalloc_slab();
              sh-3635  [006] .....   934.498566: funcgraph_entry:                   |                          __kmem_cache_alloc_node() {
              sh-3635  [006] .....   934.498566: funcgraph_entry:                   |                            __cond_resched() {
              sh-3635  [006] .....   934.498566: funcgraph_entry:        0.084 us   |                              rcu_all_qs();
              sh-3635  [006] .....   934.498566: funcgraph_exit:         0.250 us   |                            }
              sh-3635  [006] .....   934.498567: funcgraph_entry:        0.084 us   |                            should_failslab();
              sh-3635  [006] .....   934.498567: funcgraph_exit:         0.583 us   |                          }
              sh-3635  [006] .....   934.498567: funcgraph_exit:         1.666 us   |                        }
              sh-3635  [006] .....   934.498567: funcgraph_exit:         1.875 us   |                      }
              sh-3635  [006] .....   934.498567: funcgraph_entry:                   |                      p9_fcall_init() {
              sh-3635  [006] .....   934.498567: funcgraph_entry:                   |                        __kmalloc() {
              sh-3635  [006] .....   934.498567: funcgraph_entry:                   |                          kmalloc_slab() {
              sh-3635  [006] .....   934.498567: funcgraph_exit:         0.083 us   |                          }
              sh-3635  [006] .....   934.498567: funcgraph_entry:                   |                          __kmem_cache_alloc_node() {
              sh-3635  [006] .....   934.498567: funcgraph_entry:                   |                            __cond_resched() {
              sh-3635  [006] .....   934.498567: funcgraph_entry:        0.125 us   |                              rcu_all_qs();
              sh-3635  [006] .....   934.498568: funcgraph_exit:         0.291 us   |                            }
              sh-3635  [006] .....   934.498568: funcgraph_entry:        0.083 us   |                            should_failslab();
              sh-3635  [006] .....   934.498568: funcgraph_entry:        0.125 us   |                            ___slab_alloc();
              sh-3635  [006] .....   934.498568: funcgraph_exit:         0.875 us   |                          }
              sh-3635  [006] .....   934.498568: funcgraph_exit:         1.209 us   |                        }
              sh-3635  [006] .....   934.498568: funcgraph_exit:         1.375 us   |                      }
              sh-3635  [006] .....   934.498568: funcgraph_entry:        0.084 us   |                      p9pdu_reset();
              sh-3635  [006] .....   934.498569: funcgraph_entry:        0.083 us   |                      p9pdu_reset();
              sh-3635  [006] .....   934.498569: funcgraph_entry:        0.083 us   |                      __init_waitqueue_head();
              sh-3635  [006] d....   934.498569: funcgraph_entry:                   |                      kmem_cache_alloc() {
              sh-3635  [006] d....   934.498569: funcgraph_entry:        0.125 us   |                        should_failslab();
              sh-3635  [006] d....   934.498570: funcgraph_exit:         1.291 us   |                      }
              sh-3635  [006] .....   934.498571: funcgraph_exit:         7.250 us   |                    }
              sh-3635  [006] .....   934.498571: funcgraph_entry:                   |                    p9pdu_prepare() {
              sh-3635  [006] .....   934.498571: funcgraph_entry:                   |                      p9pdu_writef() {
              sh-3635  [006] .....   934.498571: funcgraph_entry:                   |                        p9pdu_vwritef() {
              sh-3635  [006] .....   934.498571: funcgraph_entry:                   |                          pdu_write() {
              sh-3635  [006] .....   934.498571: funcgraph_exit:         0.083 us   |                          }
              sh-3635  [006] .....   934.498571: funcgraph_entry:        0.084 us   |                          pdu_write();
              sh-3635  [006] .....   934.498571: funcgraph_entry:                   |                          pdu_write() {
              sh-3635  [006] .....   934.498571: funcgraph_exit:         0.083 us   |                          }
              sh-3635  [006] .....   934.498572: funcgraph_exit:         0.750 us   |                        }
              sh-3635  [006] .....   934.498572: funcgraph_exit:         0.917 us   |                      }
              sh-3635  [006] .....   934.498572: funcgraph_exit:         1.083 us   |                    }
              sh-3635  [006] .....   934.498572: funcgraph_entry:                   |                    p9pdu_vwritef() {
              sh-3635  [006] .....   934.498572: funcgraph_entry:                   |                      pdu_write() {
              sh-3635  [006] .....   934.498572: funcgraph_exit:         0.083 us   |                      }
              sh-3635  [006] .....   934.498572: funcgraph_entry:                   |                      pdu_write() {
              sh-3635  [006] .....   934.498572: funcgraph_exit:         0.083 us   |                      }
              sh-3635  [006] .....   934.498572: funcgraph_entry:                   |                      p9pdu_writef() {
              sh-3635  [006] .....   934.498572: funcgraph_entry:                   |                        p9pdu_vwritef() {
              sh-3635  [006] .....   934.498572: funcgraph_entry:        0.083 us   |                          pdu_write();
              sh-3635  [006] .....   934.498573: funcgraph_exit:         0.250 us   |                        }
              sh-3635  [006] .....   934.498573: funcgraph_exit:         0.417 us   |                      }
              sh-3635  [006] .....   934.498573: funcgraph_entry:                   |                      p9pdu_writef() {
              sh-3635  [006] .....   934.498573: funcgraph_entry:                   |                        p9pdu_vwritef() {
              sh-3635  [006] .....   934.498573: funcgraph_entry:                   |                          p9pdu_writef() {
              sh-3635  [006] .....   934.498573: funcgraph_entry:                   |                            p9pdu_vwritef() {
              sh-3635  [006] .....   934.498573: funcgraph_entry:                   |                              pdu_write() {
              sh-3635  [006] .....   934.498573: funcgraph_exit:         0.084 us   |                              }
              sh-3635  [006] .....   934.498573: funcgraph_exit:         0.292 us   |                            }
              sh-3635  [006] .....   934.498573: funcgraph_exit:         0.458 us   |                          }
              sh-3635  [006] .....   934.498574: funcgraph_entry:                   |                          pdu_write() {
              sh-3635  [006] .....   934.498574: funcgraph_exit:         0.084 us   |                          }
              sh-3635  [006] .....   934.498574: funcgraph_exit:         0.833 us   |                        }
              sh-3635  [006] .....   934.498574: funcgraph_exit:         1.000 us   |                      }
              sh-3635  [006] .....   934.498574: funcgraph_exit:         2.084 us   |                    }
              sh-3635  [006] .....   934.498574: funcgraph_entry:                   |                    p9pdu_finalize() {
              sh-3635  [006] .....   934.498574: funcgraph_entry:                   |                      p9pdu_writef() {
              sh-3635  [006] .....   934.498574: funcgraph_entry:                   |                        p9pdu_vwritef() {
              sh-3635  [006] .....   934.498574: funcgraph_entry:        0.083 us   |                          pdu_write();
              sh-3635  [006] .....   934.498574: funcgraph_exit:         0.291 us   |                        }
              sh-3635  [006] .....   934.498574: funcgraph_exit:         0.459 us   |                      }
              sh-3635  [006] .....   934.498575: funcgraph_entry:        0.083 us   |                      _p9_debug();
              sh-3635  [006] .....   934.498575: funcgraph_exit:         0.792 us   |                    }
              sh-3635  [006] .....   934.498575: funcgraph_exit:       + 11.833 us  |                  }
              sh-3635  [006] .....   934.498575: funcgraph_entry:                   |                  p9_virtio_request() {
              sh-3635  [006] .....   934.498575: funcgraph_entry:        0.084 us   |                    _p9_debug();
              sh-3635  [006] d....   934.498575: funcgraph_entry:        0.125 us   |                    pack_sg_list.constprop.0();
              sh-3635  [006] d....   934.498575: funcgraph_entry:        0.084 us   |                    pack_sg_list.constprop.0();
              sh-3635  [006] d....   934.498576: funcgraph_entry:                   |                    virtqueue_add_sgs() {
              sh-3635  [006] d....   934.498576: funcgraph_entry:                   |                      __kmalloc() {
              sh-3635  [006] d....   934.498576: funcgraph_entry:        0.083 us   |                        kmalloc_slab();
              sh-3635  [006] d....   934.498576: funcgraph_entry:                   |                        __kmem_cache_alloc_node() {
              sh-3635  [006] d....   934.498576: funcgraph_entry:        0.084 us   |                          should_failslab();
              sh-3635  [006] d....   934.498576: funcgraph_exit:         0.292 us   |                        }
              sh-3635  [006] d....   934.498576: funcgraph_exit:         0.667 us   |                      }
              sh-3635  [006] d....   934.498577: funcgraph_entry:        0.083 us   |                      vring_map_one_sg();
              sh-3635  [006] d....   934.498577: funcgraph_entry:        0.084 us   |                      vring_map_one_sg();
              sh-3635  [006] d....   934.498577: funcgraph_entry:        0.083 us   |                      vring_map_single.constprop.0();
              sh-3635  [006] d....   934.498577: funcgraph_exit:         1.583 us   |                    }
              sh-3635  [006] d....   934.498577: funcgraph_entry:                   |                    virtqueue_kick() {
              sh-3635  [006] d....   934.498577: funcgraph_entry:        0.083 us   |                      virtqueue_kick_prepare();
              sh-3635  [006] d....   934.498578: funcgraph_entry:                   |                      vp_notify() {
              sh-3635  [006] d....   934.498616: funcgraph_exit:       + 37.500 us  |                      }
              sh-3635  [006] d....   934.498617: funcgraph_exit:       + 39.584 us  |                    }
              sh-3635  [006] .....   934.498618: funcgraph_entry:                   |                    _p9_debug() {
              sh-3635  [006] .....   934.498618: funcgraph_exit:         0.333 us   |                    }
              sh-3635  [006] .....   934.498618: funcgraph_exit:       + 43.208 us  |                  }
              sh-3635  [006] .....   934.498618: funcgraph_entry:                   |                  __cond_resched() {
              sh-3635  [006] .....   934.498619: funcgraph_entry:                   |                    rcu_all_qs() {
              sh-3635  [006] .....   934.498619: funcgraph_exit:         0.208 us   |                    }
              sh-3635  [006] .....   934.498619: funcgraph_exit:         0.417 us   |                  }
              sh-3635  [006] .....   934.498619: funcgraph_entry:                   |                  init_wait_entry() {
              sh-3635  [006] .....   934.498619: funcgraph_exit:         0.084 us   |                  }
              sh-3635  [006] .....   934.498619: funcgraph_entry:                   |                  prepare_to_wait_event() {
              sh-3635  [006] .....   934.498620: funcgraph_exit:         0.333 us   |                  }
              sh-3635  [006] .....   934.498620: funcgraph_entry:                   |                  schedule() {
              sh-3635  [006] d....   934.498620: funcgraph_entry:                   |                    rcu_note_context_switch() {
              sh-3635  [006] d....   934.498620: funcgraph_entry:                   |                      rcu_qs() {
              sh-3635  [006] d....   934.498620: funcgraph_exit:         0.166 us   |                      }
              sh-3635  [006] d....   934.498620: funcgraph_exit:         0.375 us   |                    }
              sh-3635  [006] d....   934.498621: funcgraph_entry:                   |                    update_rq_clock() {
              sh-3635  [006] d....   934.498621: funcgraph_exit:         0.250 us   |                    }
              sh-3635  [006] d....   934.498621: funcgraph_entry:                   |                    dequeue_task_fair() {
              sh-3635  [006] d....   934.498621: funcgraph_entry:                   |                      dequeue_entity() {
              sh-3635  [006] d....   934.498621: funcgraph_entry:                   |                        update_curr() {
              sh-3635  [006] d....   934.498622: funcgraph_entry:                   |                          update_min_vruntime() {
              sh-3635  [006] d....   934.498622: funcgraph_exit:         0.125 us   |                          }
              sh-3635  [006] d....   934.498622: funcgraph_entry:                   |                          cpuacct_charge() {
              sh-3635  [006] d....   934.498622: funcgraph_exit:         0.250 us   |                          }
              sh-3635  [006] d....   934.498622: funcgraph_entry:                   |                          __cgroup_account_cputime() {
              sh-3635  [006] d....   934.498622: funcgraph_entry:                   |                            cgroup_rstat_updated() {
              sh-3635  [006] d....   934.498623: funcgraph_exit:         0.083 us   |                            }
              sh-3635  [006] d....   934.498623: funcgraph_exit:         0.416 us   |                          }
              sh-3635  [006] d....   934.498623: funcgraph_exit:         1.250 us   |                        }
              sh-3635  [006] d....   934.498623: funcgraph_entry:                   |                        __update_load_avg_se() {
              sh-3635  [006] d....   934.498623: funcgraph_exit:         0.125 us   |                        }
              sh-3635  [006] d....   934.498623: funcgraph_entry:                   |                        __update_load_avg_cfs_rq() {
              sh-3635  [006] d....   934.498623: funcgraph_exit:         0.125 us   |                        }
              sh-3635  [006] d....   934.498623: funcgraph_entry:                   |                        clear_buddies() {
              sh-3635  [006] d....   934.498623: funcgraph_exit:         0.084 us   |                        }
              sh-3635  [006] d....   934.498624: funcgraph_entry:        0.084 us   |                        update_cfs_group();
              sh-3635  [006] d....   934.498624: funcgraph_entry:                   |                        update_min_vruntime() {
              sh-3635  [006] d....   934.498624: funcgraph_exit:         0.083 us   |                        }
              sh-3635  [006] d....   934.498624: funcgraph_exit:         2.542 us   |                      }
              sh-3635  [006] d....   934.498624: funcgraph_entry:                   |                      dequeue_entity() {
              sh-3635  [006] d....   934.498624: funcgraph_entry:                   |                        update_curr() {
              sh-3635  [006] d....   934.498624: funcgraph_entry:        0.083 us   |                          __calc_delta();
              sh-3635  [006] d....   934.498624: funcgraph_entry:                   |                          update_min_vruntime() {
              sh-3635  [006] d....   934.498625: funcgraph_exit:         0.125 us   |                          }
              sh-3635  [006] d....   934.498625: funcgraph_exit:         0.584 us   |                        }
              sh-3635  [006] d....   934.498625: funcgraph_entry:                   |                        __update_load_avg_se() {
              sh-3635  [006] d....   934.498625: funcgraph_exit:         0.083 us   |                        }
              sh-3635  [006] d....   934.498625: funcgraph_entry:                   |                        __update_load_avg_cfs_rq() {
              sh-3635  [006] d....   934.498625: funcgraph_exit:         0.084 us   |                        }
              sh-3635  [006] d....   934.498625: funcgraph_entry:                   |                        clear_buddies() {
              sh-3635  [006] d....   934.498625: funcgraph_exit:         0.083 us   |                        }
              sh-3635  [006] d....   934.498625: funcgraph_entry:                   |                        update_cfs_group() {
              sh-3635  [006] d....   934.498625: funcgraph_entry:                   |                          reweight_entity() {
              sh-3635  [006] d....   934.498626: funcgraph_exit:         0.083 us   |                          }
              sh-3635  [006] d....   934.498626: funcgraph_exit:         0.333 us   |                        }
              sh-3635  [006] d....   934.498626: funcgraph_entry:        0.083 us   |                        update_min_vruntime();
              sh-3635  [006] d....   934.498626: funcgraph_exit:         1.958 us   |                      }
              sh-3635  [006] d....   934.498626: funcgraph_entry:                   |                      dequeue_entity() {
              sh-3635  [006] d....   934.498626: funcgraph_entry:                   |                        update_curr() {
              sh-3635  [006] d....   934.498626: funcgraph_entry:                   |                          __calc_delta() {
